id_pedido,fecha_entrega,transportista,status_envio
4312,30/06/2025,Andreani,devuelto
4313,14/03/2025,Andreani,en camino
4314,28/05/2025,Ocasa,ENTREGADO
4315,04/06/2025,Moto,en camino
4316,12/10/2025,Correo Argentino,ENTREGADO
4317,19/11/2025,Moto,en camino
4318,25/03/2025,Ocasa,Entregado
4319.0,24/05/2025,Andreani,en camino
4320,10/01/2026,Correo Argentino,en camino
4321,07/11/2025,Correo Argentino,ENTREGADO
4323,18/08/2025,Ocasa,devuelto
4324,28/12/2025,Correo Argentino,Entregado
4325,27/09/2025,Ocasa,en camino
4326,07/03/2025,Andreani,Entregado
4327,28/01/2025,Moto,Entregado
4328,11/05/2025,Andreani,ENTREGADO
4329,20/05/2025,Andreani,en camino
ID-4330,12/12/2025,Ocasa,ENTREGADO
4331,17/12/2025,Andreani,devuelto
4332.0,14/08/2025,Moto,ENTREGADO
4333,07/02/2025,Andreani,en camino
4334,23/04/2025,Ocasa,ENTREGADO
4335,21/03/2025,Correo Argentino,devuelto
4336,14/06/2025,Moto,en camino
4338,19/08/2025,Moto,en camino
4340,26/06/2025,Andreani,en camino
4341,30/11/2025,Andreani,Entregado
4342,26/10/2025,Ocasa,en camino
4343,14/06/2025,Ocasa,en camino
4344,16/10/2025,Andreani,en camino
4345,25/04/2025,Ocasa,devuelto
4346,16/01/2025,Ocasa,Entregado
4347,06/07/2025,Correo Argentino,en camino
4348,26/09/2025,Ocasa,devuelto
4349,27/07/2025,Andreani,ENTREGADO
4350,19/06/2025,Andreani,Entregado
4351,04/04/2025,Correo Argentino,en camino
4352,06/03/2025,Correo Argentino,ENTREGADO
4353,26/02/2025,Moto,ENTREGADO
ID-4354,16/08/2025,Andreani,en camino
4355,24/11/2025,Ocasa,Entregado
4356,23/09/2025,Ocasa,devuelto
4357,06/02/2025,Andreani,en camino
4358,09/11/2025,Ocasa,en camino
4359,26/11/2025,Andreani,ENTREGADO
4360,19/01/2025,Moto,Entregado
4361,05/01/2025,Andreani,en camino
4362,28/09/2025,Ocasa,ENTREGADO
4363,18/01/2025,Ocasa,en camino
4364,08/12/2025,Andreani,Entregado
4365,20/07/2025,Andreani,ENTREGADO
4366,14/05/2025,Correo Argentino,devuelto
4367,23/08/2025,Correo Argentino,Entregado
4368,11/04/2025,Ocasa,devuelto
4369,10/06/2025,Andreani,Entregado
4370,07/10/2025,Ocasa,devuelto
4372,08/03/2025,Correo Argentino,ENTREGADO
4373,04/08/2025,Moto,en camino
4374,05/08/2025,Andreani,en camino
4375,06/12/2025,Andreani,ENTREGADO
4376,24/04/2025,Ocasa,ENTREGADO
4377 ,11/05/2025,Ocasa,ENTREGADO
4378,21/06/2025,Moto,Entregado
4379,02/03/2025,Andreani,en camino
ID-4380,13/07/2025,Ocasa,devuelto
ID-4381,23/08/2025,Andreani,ENTREGADO
4382,13/01/2025,Ocasa,devuelto
4383,24/01/2025,Correo Argentino,en camino
4384,15/12/2025,Ocasa,devuelto
4385,09/05/2025,Andreani,Entregado
4386,04/09/2025,Andreani,Entregado
4387,28/04/2025,Correo Argentino,en camino
4388,01/05/2025,Correo Argentino,devuelto
4389,19/09/2025,Ocasa,en camino
4390 ,14/10/2025,Ocasa,devuelto
4391,09/05/2025,Moto,ENTREGADO
4392,18/08/2025,Andreani,Entregado
4393,22/09/2025,Andreani,en camino
4394,11/07/2025,Ocasa,devuelto
4395,08/04/2025,Moto,ENTREGADO
4396,13/04/2025,Correo Argentino,Entregado
4398,13/11/2025,Andreani,en camino
4399,21/01/2025,Andreani,ENTREGADO
4400,04/01/2026,Ocasa,devuelto
4401,24/11/2025,Correo Argentino,en camino
4402,06/11/2025,Ocasa,Entregado
4403,17/05/2025,Andreani,Entregado
4404,02/11/2025,Andreani,ENTREGADO
4405,23/01/2025,Correo Argentino,en camino
4406,30/04/2025,Ocasa,en camino
4407,29/04/2025,Moto,en camino
4409,05/02/2025,Moto,devuelto
4410,15/07/2025,Ocasa,devuelto
4411,02/05/2025,Moto,Entregado
4412,16/07/2025,Ocasa,Entregado
ID-4413,18/05/2025,Ocasa,devuelto
4414,30/07/2025,Andreani,en camino
4415,25/05/2025,Correo Argentino,Entregado
4416,05/07/2025,Moto,devuelto
4417.0,26/11/2025,Andreani,ENTREGADO
4418,26/09/2025,Correo Argentino,devuelto
4419.0,21/10/2025,Moto,devuelto
4420,22/10/2025,Moto,ENTREGADO
4421,16/01/2025,Moto,ENTREGADO
4422,20/10/2025,Andreani,ENTREGADO
4423,17/12/2025,Moto,en camino
4424.0,28/05/2025,Correo Argentino,devuelto
4425,01/07/2025,Andreani,en camino
4426,24/08/2025,Moto,devuelto
ID-4427,25/07/2025,Ocasa,ENTREGADO
4428,13/05/2025,Ocasa,en camino
4429,04/02/2025,Moto,ENTREGADO
4431,23/09/2025,Andreani,en camino
4432 ,13/09/2025,Ocasa,devuelto
4433,12/07/2025,Andreani,ENTREGADO
4434,19/03/2025,Andreani,ENTREGADO
4435,22/01/2025,Moto,ENTREGADO
ID-4436,27/03/2025,Moto,ENTREGADO
4437,23/08/2025,Andreani,en camino
4438,06/10/2025,Correo Argentino,en camino
4439,29/08/2025,Moto,en camino
4441,29/08/2025,Ocasa,Entregado
4442,04/06/2025,Moto,Entregado
4443,23/11/2025,Correo Argentino,ENTREGADO
4444,07/11/2025,Correo Argentino,ENTREGADO
4445,23/07/2025,Andreani,devuelto
4446,05/12/2025,Andreani,ENTREGADO
4447,08/03/2025,Correo Argentino,devuelto
4448,04/06/2025,Ocasa,devuelto
4449,30/07/2025,Correo Argentino,en camino
4450,08/08/2025,Andreani,en camino
4451.0,09/02/2025,Andreani,ENTREGADO
4452,14/03/2025,Ocasa,ENTREGADO
4453,22/09/2025,Moto,ENTREGADO
4455,25/01/2025,Correo Argentino,devuelto
4456,23/05/2025,Moto,devuelto
4457,14/01/2025,Moto,devuelto
4458,01/06/2025,Correo Argentino,Entregado
4459,01/10/2025,Moto,en camino
4460,10/02/2025,Moto,devuelto
4461,29/07/2025,Correo Argentino,en camino
4462,02/09/2025,Andreani,ENTREGADO
4463,21/11/2025,Ocasa,Entregado
4464,06/02/2025,Ocasa,en camino
4465,13/08/2025,Moto,en camino
4466,13/03/2025,Moto,devuelto
4467,27/06/2025,Ocasa,ENTREGADO
4468,04/08/2025,Andreani,en camino
4469,07/04/2025,Moto,devuelto
4470,10/05/2025,Moto,en camino
4471,25/05/2025,Correo Argentino,ENTREGADO
4472,01/04/2025,Ocasa,Entregado
4473,03/05/2025,Moto,ENTREGADO
4474,02/03/2025,Ocasa,en camino
4475,01/01/2026,Moto,Entregado
4476,19/11/2025,Moto,ENTREGADO
4477,05/09/2025,Correo Argentino,ENTREGADO
4478,11/07/2025,Moto,devuelto
4479,15/09/2025,Ocasa,devuelto
4480,03/12/2025,Correo Argentino,devuelto
4481,17/01/2025,Ocasa,devuelto
4482,19/04/2025,Ocasa,devuelto
4483,04/02/2025,Andreani,en camino
4484,25/10/2025,Ocasa,Entregado
4485,30/04/2025,Andreani,devuelto
4487 ,24/05/2025,Moto,devuelto
4488,09/09/2025,Ocasa,en camino
4489,18/09/2025,Ocasa,Entregado
ID-4490,01/12/2025,Andreani,en camino
4491,09/02/2025,Correo Argentino,Entregado
4492,29/08/2025,Andreani,Entregado
4493,30/05/2025,Ocasa,devuelto
4494,01/01/2026,Andreani,en camino
4495,06/10/2025,Andreani,ENTREGADO
4496,25/06/2025,Correo Argentino,Entregado
4498,18/10/2025,Moto,ENTREGADO
4499.0,13/02/2025,Ocasa,devuelto
4502 ,12/12/2025,Andreani,ENTREGADO
4503,24/06/2025,Correo Argentino,en camino
4504,02/08/2025,Moto,devuelto
4505,09/11/2025,Ocasa,Entregado
4506,14/10/2025,Andreani,en camino
4507,23/01/2025,Andreani,ENTREGADO
4508,04/08/2025,Ocasa,Entregado
4509,09/09/2025,Andreani,devuelto
4510,01/03/2025,Correo Argentino,devuelto
4511,16/09/2025,Andreani,ENTREGADO
4512,16/11/2025,Correo Argentino,en camino
4513,21/04/2025,Andreani,en camino
ID-4514,28/07/2025,Correo Argentino,en camino
4515,29/03/2025,Andreani,devuelto
4516,30/10/2025,Ocasa,devuelto
4517,10/06/2025,Ocasa,en camino
4518,13/07/2025,Correo Argentino,Entregado
4519,31/03/2025,Moto,en camino
4520,03/07/2025,Andreani,ENTREGADO
4521,31/07/2025,Andreani,Entregado
4522,22/06/2025,Ocasa,ENTREGADO
4523 ,19/07/2025,Ocasa,Entregado
4524,15/01/2026,Correo Argentino,Entregado
4525,06/05/2025,Ocasa,ENTREGADO
4526.0,28/11/2025,Ocasa,Entregado
4527,03/09/2025,Andreani,ENTREGADO
4528.0 ,19/07/2025,Moto,ENTREGADO
4529,30/03/2025,Ocasa,devuelto
4530,21/03/2025,Andreani,en camino
4531,23/09/2025,Ocasa,ENTREGADO
4532,07/09/2025,Correo Argentino,en camino
4534,17/08/2025,Andreani,Entregado
4535,31/10/2025,Correo Argentino,devuelto
4536,23/08/2025,Andreani,Entregado
4537,16/09/2025,Ocasa,ENTREGADO
4538,21/12/2025,Andreani,Entregado
4539,27/05/2025,Correo Argentino,ENTREGADO
4540,08/09/2025,Ocasa,devuelto
4541,04/05/2025,Moto,devuelto
4542,14/12/2025,Ocasa,ENTREGADO
4543,26/01/2025,Moto,ENTREGADO
4544,26/11/2025,Correo Argentino,en camino
4545,28/07/2025,Ocasa,Entregado
4546,16/10/2025,Ocasa,en camino
4547,21/11/2025,Ocasa,devuelto
4548,29/01/2025,Correo Argentino,Entregado
4549,08/10/2025,Moto,devuelto
4550,11/06/2025,Andreani,en camino
4551,08/05/2025,Correo Argentino,Entregado
4552,14/11/2025,Andreani,ENTREGADO
4553,14/11/2025,Ocasa,ENTREGADO
4554,05/10/2025,Correo Argentino,ENTREGADO
4556,01/09/2025,Ocasa,devuelto
4557,16/11/2025,Correo Argentino,ENTREGADO
4558,09/10/2025,Ocasa,Entregado
4559,10/06/2025,Ocasa,ENTREGADO
4560,12/04/2025,Moto,en camino
4561,06/07/2025,Correo Argentino,en camino
4562,03/06/2025,Andreani,devuelto
4563,12/10/2025,Ocasa,en camino
4565,05/05/2025,Andreani,devuelto
4566,17/09/2025,Ocasa,en camino
4567,17/01/2025,Correo Argentino,devuelto
4568,06/01/2025,Ocasa,devuelto
4569,07/03/2025,Correo Argentino,devuelto
4570,28/07/2025,Correo Argentino,ENTREGADO
4571,16/07/2025,Andreani,en camino
4572,10/08/2025,Correo Argentino,ENTREGADO
4573,12/12/2025,Ocasa,Entregado
4574,19/10/2025,Ocasa,Entregado
4575,20/02/2025,Ocasa,devuelto
4576 ,28/12/2025,Moto,en camino
4578,22/04/2025,Correo Argentino,Entregado
4579,17/08/2025,Andreani,devuelto
4580,25/03/2025,Moto,Entregado
4581,27/01/2025,Ocasa,Entregado
4583.0,11/04/2025,Andreani,Entregado
4584,12/12/2025,Correo Argentino,devuelto
4585,12/01/2025,Andreani,devuelto
ID-4586,22/08/2025,Moto,Entregado
4587.0,21/09/2025,Correo Argentino,devuelto
4588,08/12/2025,Andreani,Entregado
4589,28/08/2025,Andreani,en camino
ID-4590,01/10/2025,Correo Argentino,en camino
4591,12/11/2025,Correo Argentino,en camino
4592,16/07/2025,Andreani,ENTREGADO
4593,05/12/2025,Moto,devuelto
4594,05/10/2025,Andreani,ENTREGADO
4595,30/05/2025,Ocasa,devuelto
4596,02/07/2025,Andreani,ENTREGADO
4597,08/05/2025,Moto,devuelto
4598,04/12/2025,Ocasa,en camino
4599,29/12/2025,Andreani,ENTREGADO
4600,03/03/2025,Andreani,devuelto
4601 ,16/09/2025,Ocasa,devuelto
4602 ,12/06/2025,Ocasa,ENTREGADO
4603,09/05/2025,Andreani,devuelto
4605,16/05/2025,Correo Argentino,ENTREGADO
4606,01/07/2025,Moto,devuelto
4607,26/08/2025,Moto,Entregado
4608,08/08/2025,Ocasa,devuelto
4610,30/09/2025,Correo Argentino,devuelto
4611,12/12/2025,Andreani,devuelto
4612 ,23/08/2025,Ocasa,Entregado
4613,27/07/2025,Andreani,ENTREGADO
4615,19/10/2025,Correo Argentino,ENTREGADO
4616.0,01/04/2025,Andreani,en camino
4617.0,14/07/2025,Ocasa,en camino
4618,23/08/2025,Andreani,en camino
4619 ,15/05/2025,Moto,Entregado
4620,10/06/2025,Correo Argentino,Entregado
4621,14/11/2025,Correo Argentino,Entregado
4622 ,01/12/2025,Ocasa,ENTREGADO
4623.0,20/06/2025,Andreani,devuelto
4624,05/12/2025,Ocasa,Entregado
4625,03/04/2025,Ocasa,Entregado
4626,27/12/2025,Correo Argentino,en camino
4628,07/08/2025,Moto,ENTREGADO
4629,05/09/2025,Ocasa,Entregado
4630,30/07/2025,Andreani,en camino
4631,03/06/2025,Andreani,devuelto
4632,31/10/2025,Ocasa,devuelto
4633,08/12/2025,Moto,en camino
4634 ,01/12/2025,Moto,ENTREGADO
4635,30/05/2025,Andreani,Entregado
4636,21/01/2025,Correo Argentino,en camino
4637,16/01/2025,Correo Argentino,Entregado
4638,09/02/2025,Correo Argentino,en camino
4639,13/08/2025,Moto,ENTREGADO
4640,20/05/2025,Correo Argentino,devuelto
4641,16/10/2025,Ocasa,en camino
4642,20/11/2025,Ocasa,ENTREGADO
4644,21/01/2025,Ocasa,Entregado
4645,19/08/2025,Andreani,ENTREGADO
4646,06/12/2025,Andreani,ENTREGADO
ID-4647,29/03/2025,Moto,ENTREGADO
4648 ,20/09/2025,Ocasa,ENTREGADO
4649,10/06/2025,Correo Argentino,Entregado
4650,13/03/2025,Moto,en camino
4651,25/02/2025,Andreani,en camino
4652,14/05/2025,Andreani,devuelto
4653,03/04/2025,Ocasa,en camino
4654,07/01/2025,Ocasa,devuelto
4655,12/03/2025,Andreani,Entregado
4656,13/04/2025,Correo Argentino,en camino
4657,25/04/2025,Ocasa,en camino
4658,22/02/2025,Ocasa,Entregado
4659 ,09/09/2025,Correo Argentino,Entregado
4660,20/05/2025,Andreani,Entregado
4661,23/10/2025,Ocasa,devuelto
4662,15/04/2025,Andreani,ENTREGADO
4663,08/06/2025,Correo Argentino,ENTREGADO
4664 ,29/05/2025,Moto,devuelto
4665,01/11/2025,Correo Argentino,Entregado
4666,23/12/2025,Andreani,ENTREGADO
4667,26/09/2025,Correo Argentino,en camino
4668,31/08/2025,Andreani,ENTREGADO
4669,22/08/2025,Andreani,Entregado
4670,07/12/2025,Moto,en camino
4671,30/01/2025,Andreani,ENTREGADO
4672,16/07/2025,Correo Argentino,ENTREGADO
4673,08/06/2025,Moto,ENTREGADO
4674,01/09/2025,Moto,en camino
4675,10/07/2025,Correo Argentino,ENTREGADO
4676,22/02/2025,Moto,Entregado
4677,16/02/2025,Andreani,en camino
4678,26/09/2025,Andreani,Entregado
4679,05/01/2026,Ocasa,ENTREGADO
4680,22/10/2025,Ocasa,ENTREGADO
4681,20/03/2025,Moto,Entregado
ID-4682,15/04/2025,Correo Argentino,Entregado
4683,25/01/2025,Correo Argentino,en camino
4684 ,27/02/2025,Ocasa,Entregado
4685,13/01/2025,Ocasa,ENTREGADO
4686,07/09/2025,Andreani,ENTREGADO
4687,19/02/2025,Ocasa,en camino
4689,11/09/2025,Ocasa,Entregado
4690,05/05/2025,Andreani,en camino
4691,17/06/2025,Andreani,en camino
ID-4692.0,24/04/2025,Ocasa,Entregado
4693,04/04/2025,Andreani,Entregado
4694,08/10/2025,Ocasa,ENTREGADO
4695,29/01/2025,Moto,ENTREGADO
4696,25/06/2025,Correo Argentino,ENTREGADO
4697,31/08/2025,Andreani,Entregado
4698,11/03/2025,Correo Argentino,devuelto
4699,16/10/2025,Ocasa,en camino
4700,17/09/2025,Correo Argentino,ENTREGADO
4701,07/05/2025,Andreani,en camino
4702 ,10/07/2025,Ocasa,en camino
4703,28/03/2025,Ocasa,ENTREGADO
4704,29/10/2025,Ocasa,devuelto
4706,29/08/2025,Ocasa,ENTREGADO
4707,03/05/2025,Andreani,en camino
4708,28/05/2025,Ocasa,en camino
4709,18/07/2025,Andreani,Entregado
4710,06/09/2025,Andreani,ENTREGADO
4711,28/12/2025,Moto,devuelto
4712,05/10/2025,Ocasa,ENTREGADO
4713,20/06/2025,Andreani,en camino
4714,02/11/2025,Andreani,ENTREGADO
4715.0,15/09/2025,Moto,ENTREGADO
4716,03/08/2025,Andreani,en camino
4717,17/04/2025,Andreani,ENTREGADO
4718,28/03/2025,Ocasa,ENTREGADO
4719,25/05/2025,Moto,en camino
4720,12/07/2025,Andreani,ENTREGADO
4721 ,15/09/2025,Ocasa,ENTREGADO
4722 ,21/04/2025,Moto,Entregado
4723,07/10/2025,Ocasa,devuelto
4724,14/12/2025,Andreani,devuelto
4725.0,14/02/2025,Ocasa,ENTREGADO
4726,14/08/2025,Ocasa,en camino
4727,23/06/2025,Andreani,en camino
4728 ,16/05/2025,Ocasa,Entregado
4729,18/11/2025,Moto,Entregado
4730,06/03/2025,Andreani,ENTREGADO
4731,16/03/2025,Ocasa,Entregado
4732,03/05/2025,Moto,devuelto
4733,02/09/2025,Ocasa,ENTREGADO
4734,20/02/2025,Andreani,devuelto
4735,21/08/2025,Andreani,ENTREGADO
4736,12/02/2025,Andreani,ENTREGADO
4737,28/03/2025,Moto,devuelto
4738,03/09/2025,Andreani,ENTREGADO
4740 ,10/03/2025,Moto,Entregado
ID-4741,10/09/2025,Correo Argentino,devuelto
4742,04/06/2025,Andreani,en camino
4743,03/09/2025,Moto,ENTREGADO
4744.0,22/07/2025,Correo Argentino,Entregado
4745,11/05/2025,Ocasa,en camino
4746,16/09/2025,Andreani,devuelto
4747,24/11/2025,Moto,devuelto
4748,14/01/2025,Moto,devuelto
4749,20/11/2025,Moto,devuelto
4750,01/04/2025,Ocasa,ENTREGADO
4751,02/01/2026,Ocasa,en camino
4752,08/01/2025,Andreani,en camino
4753.0,21/09/2025,Moto,en camino
4754,24/07/2025,Ocasa,devuelto
4755,06/04/2025,Correo Argentino,devuelto
4756,16/04/2025,Ocasa,ENTREGADO
4757,15/01/2026,Correo Argentino,Entregado
4758,19/08/2025,Correo Argentino,Entregado
4759,19/01/2025,Correo Argentino,en camino
4760,12/02/2025,Moto,devuelto
4761.0,09/11/2025,Andreani,en camino
4762,30/06/2025,Ocasa,ENTREGADO
4763,03/05/2025,Andreani,devuelto
4764,08/03/2025,Moto,devuelto
4765,19/08/2025,Ocasa,ENTREGADO
4766,17/10/2025,Andreani,Entregado
4768,30/08/2025,Andreani,ENTREGADO
4769,08/06/2025,Moto,ENTREGADO
4770,11/08/2025,Moto,ENTREGADO
4771,12/01/2026,Correo Argentino,ENTREGADO
4772,17/07/2025,Moto,en camino
4773,12/06/2025,Ocasa,en camino
4774,07/02/2025,Moto,devuelto
4776,27/01/2025,Moto,ENTREGADO
4778,31/05/2025,Andreani,devuelto
4779 ,07/11/2025,Ocasa,ENTREGADO
4780,06/01/2025,Ocasa,devuelto
4781,29/07/2025,Ocasa,devuelto
4782.0,26/06/2025,Correo Argentino,devuelto
4783,20/06/2025,Andreani,en camino
4784,23/03/2025,Ocasa,en camino
4785,01/06/2025,Moto,en camino
4787,26/05/2025,Ocasa,ENTREGADO
4788,08/01/2025,Andreani,en camino
4789,03/12/2025,Correo Argentino,devuelto
4790,30/12/2025,Correo Argentino,devuelto
4791,04/06/2025,Ocasa,Entregado
4792,15/05/2025,Ocasa,devuelto
4793,30/04/2025,Correo Argentino,ENTREGADO
4794 ,24/03/2025,Moto,Entregado
4795,26/12/2025,Ocasa,devuelto
4796,18/10/2025,Ocasa,ENTREGADO
4797,07/07/2025,Correo Argentino,ENTREGADO
4798,21/11/2025,Correo Argentino,ENTREGADO
4799,13/09/2025,Moto,en camino
4800,09/09/2025,Moto,Entregado
4801,19/05/2025,Ocasa,devuelto
4802,04/10/2025,Andreani,devuelto
4803,05/01/2026,Ocasa,devuelto
4804.0,05/02/2025,Correo Argentino,en camino
4805,20/08/2025,Moto,Entregado
4806.0,05/01/2026,Ocasa,Entregado
4807,27/11/2025,Correo Argentino,ENTREGADO
4808,25/07/2025,Andreani,en camino
4809,05/03/2025,Moto,ENTREGADO
4810,19/07/2025,Andreani,en camino
4811,23/03/2025,Ocasa,ENTREGADO
4812,17/06/2025,Andreani,Entregado
4813,31/03/2025,Correo Argentino,ENTREGADO
4814,12/04/2025,Andreani,en camino
4815,31/12/2025,Correo Argentino,ENTREGADO
4816,14/08/2025,Ocasa,devuelto
4817,07/05/2025,Andreani,Entregado
4818,02/01/2026,Ocasa,ENTREGADO
4819,08/11/2025,Moto,ENTREGADO
4820,11/09/2025,Moto,ENTREGADO
4821,26/05/2025,Moto,en camino
4822,10/09/2025,Andreani,en camino
4823,22/10/2025,Moto,devuelto
4824,30/09/2025,Andreani,devuelto
4825,30/10/2025,Andreani,ENTREGADO
4826 ,11/01/2025,Andreani,ENTREGADO
4828.0 ,09/09/2025,Moto,devuelto
4829,27/11/2025,Andreani,ENTREGADO
4830,24/05/2025,Moto,Entregado
4831,28/02/2025,Ocasa,en camino
4832,09/05/2025,Andreani,ENTREGADO
4833,04/03/2025,Andreani,devuelto
4834,26/05/2025,Ocasa,ENTREGADO
4835,20/08/2025,Ocasa,devuelto
4836,06/07/2025,Correo Argentino,en camino
4837,18/06/2025,Andreani,en camino
4838,08/02/2025,Ocasa,en camino
4840,28/01/2025,Ocasa,ENTREGADO
4841,06/09/2025,Ocasa,devuelto
4842,08/01/2026,Correo Argentino,en camino
4843,11/07/2025,Andreani,Entregado
4844,15/10/2025,Moto,Entregado
4846,21/07/2025,Ocasa,en camino
4847,16/10/2025,Correo Argentino,devuelto
4848,25/12/2025,Ocasa,en camino
4851,26/11/2025,Correo Argentino,devuelto
4852,17/06/2025,Andreani,devuelto
4853,06/07/2025,Ocasa,Entregado
4854,29/07/2025,Ocasa,ENTREGADO
4855,25/06/2025,Correo Argentino,devuelto
4856,29/06/2025,Moto,devuelto
4857,07/07/2025,Moto,Entregado
4858.0,07/08/2025,Correo Argentino,devuelto
4859,28/04/2025,Ocasa,devuelto
4860,02/11/2025,Correo Argentino,en camino
4861,10/07/2025,Ocasa,devuelto
4862,06/09/2025,Correo Argentino,ENTREGADO
4863,30/03/2025,Correo Argentino,devuelto
4864,16/05/2025,Correo Argentino,devuelto
4865,02/03/2025,Moto,en camino
4866,16/11/2025,Correo Argentino,Entregado
4867,12/07/2025,Andreani,en camino
4868,15/11/2025,Correo Argentino,en camino
4869,22/01/2025,Moto,devuelto
4870,23/03/2025,Moto,devuelto
4872,05/03/2025,Andreani,en camino
4873,05/01/2026,Andreani,devuelto
4874,11/04/2025,Ocasa,devuelto
4875,16/08/2025,Moto,ENTREGADO
4876,26/12/2025,Andreani,ENTREGADO
4877,17/09/2025,Andreani,Entregado
4878,22/01/2025,Correo Argentino,devuelto
4880,18/10/2025,Andreani,devuelto
4881,20/01/2025,Ocasa,en camino
4882,10/10/2025,Correo Argentino,ENTREGADO
4883,18/12/2025,Moto,en camino
4884,28/03/2025,Correo Argentino,en camino
4885,24/11/2025,Correo Argentino,en camino
4886,04/06/2025,Correo Argentino,ENTREGADO
4887,04/12/2025,Andreani,Entregado
4888,03/06/2025,Moto,en camino
4889,03/09/2025,Moto,en camino
ID-4890,24/09/2025,Correo Argentino,devuelto
4891,19/07/2025,Correo Argentino,ENTREGADO
4892,19/11/2025,Correo Argentino,devuelto
4893,25/08/2025,Moto,Entregado
4894,02/04/2025,Correo Argentino,devuelto
4895,24/07/2025,Andreani,Entregado
4896,15/12/2025,Correo Argentino,ENTREGADO
4897,22/09/2025,Andreani,en camino
4898,24/06/2025,Correo Argentino,devuelto
4899,09/05/2025,Correo Argentino,Entregado
ID-4900,15/08/2025,Moto,ENTREGADO
4901,17/01/2026,Correo Argentino,en camino
4902 ,21/10/2025,Ocasa,devuelto
4903,11/01/2025,Correo Argentino,Entregado
4904,12/11/2025,Andreani,Entregado
4905,17/05/2025,Moto,Entregado
ID-4906,17/03/2025,Ocasa,Entregado
4908,12/11/2025,Andreani,ENTREGADO
ID-4909,13/10/2025,Ocasa,devuelto
4910,21/05/2025,Ocasa,en camino
4911,19/09/2025,Ocasa,devuelto
4912 ,24/05/2025,Correo Argentino,devuelto
4913,13/03/2025,Andreani,devuelto
4914,11/08/2025,Moto,en camino
4916,03/12/2025,Ocasa,ENTREGADO
4918,20/11/2025,Moto,devuelto
4919,04/04/2025,Ocasa,en camino
4920,19/10/2025,Correo Argentino,en camino
4921,02/05/2025,Ocasa,ENTREGADO
4922,14/09/2025,Ocasa,ENTREGADO
4923,23/04/2025,Ocasa,devuelto
ID-4924,03/09/2025,Andreani,devuelto
4925,13/12/2025,Andreani,Entregado
4926,12/04/2025,Ocasa,ENTREGADO
4928.0,27/09/2025,Correo Argentino,devuelto
4929,14/04/2025,Andreani,en camino
4930,08/09/2025,Ocasa,ENTREGADO
4931 ,31/01/2025,Correo Argentino,devuelto
4932,06/05/2025,Correo Argentino,Entregado
4933,19/02/2025,Ocasa,devuelto
4934,30/06/2025,Moto,en camino
ID-4935,21/06/2025,Andreani,Entregado
4936,09/02/2025,Andreani,en camino
4937,29/10/2025,Ocasa,en camino
4938,07/05/2025,Andreani,en camino
4939,25/06/2025,Ocasa,devuelto
4940,12/01/2026,Correo Argentino,en camino
4941,03/07/2025,Moto,en camino
4942,09/09/2025,Andreani,en camino
4943,16/11/2025,Moto,ENTREGADO
4944,25/10/2025,Andreani,devuelto
4945.0,18/03/2025,Andreani,Entregado
4946,12/01/2025,Andreani,en camino
4947,07/10/2025,Correo Argentino,en camino
4948,18/12/2025,Andreani,Entregado
4949,25/04/2025,Ocasa,ENTREGADO
4950,29/09/2025,Ocasa,ENTREGADO
4951,06/04/2025,Ocasa,Entregado
4952,25/08/2025,Ocasa,ENTREGADO
4953,10/10/2025,Correo Argentino,ENTREGADO
4954,08/05/2025,Correo Argentino,en camino
4955,27/03/2025,Andreani,ENTREGADO
ID-4956,15/02/2025,Correo Argentino,Entregado
4957,04/08/2025,Correo Argentino,devuelto
4958,16/02/2025,Andreani,ENTREGADO
4959,06/01/2026,Andreani,ENTREGADO
4960,13/07/2025,Moto,en camino
4961,27/04/2025,Ocasa,devuelto
4963,16/03/2025,Ocasa,en camino
4964,17/11/2025,Andreani,Entregado
4965,30/03/2025,Andreani,devuelto
4966,17/01/2025,Moto,Entregado
4967,21/07/2025,Andreani,en camino
4968,03/08/2025,Correo Argentino,devuelto
4969,08/07/2025,Andreani,Entregado
ID-4970,18/05/2025,Moto,ENTREGADO
4971.0,04/04/2025,Moto,devuelto
4972,17/04/2025,Correo Argentino,devuelto
4973,13/05/2025,Andreani,Entregado
4974,10/02/2025,Andreani,ENTREGADO
4975,06/03/2025,Ocasa,Entregado
4976,07/10/2025,Ocasa,Entregado
4977,26/08/2025,Andreani,en camino
4978,24/12/2025,Andreani,ENTREGADO
4979,02/11/2025,Ocasa,devuelto
4980,18/06/2025,Ocasa,ENTREGADO
4981,22/04/2025,Andreani,Entregado
4982,05/10/2025,Moto,devuelto
4983,27/08/2025,Moto,devuelto
ID-4984,17/07/2025,Ocasa,en camino
4985,04/04/2025,Correo Argentino,devuelto
